state,year,month,unemployment_rate
West Virginia,2023,01,3.6
West Virginia,2023,02,3.6
West Virginia,2023,03,3.6
West Virginia,2023,04,3.7
West Virginia,2023,05,3.8
West Virginia,2023,06,3.8
West Virginia,2023,07,3.9
West Virginia,2023,08,4.0
West Virginia,2023,09,4.0
West Virginia,2023,10,4.1
West Virginia,2023,11,4.1
West Virginia,2023,12,4.2
West Virginia,2024,01,4.2
West Virginia,2024,02,4.2
West Virginia,2024,03,4.1
West Virginia,2024,04,4.1
West Virginia,2024,05,4.1
West Virginia,2024,06,4.1
West Virginia,2024,07,4.1
West Virginia,2024,08,4.0
West Virginia,2024,09,4.0
West Virginia,2024,10,3.9
West Virginia,2024,11,3.9
West Virginia,2024,12,3.9
West Virginia,2025,01,3.8
West Virginia,2025,02,3.8
West Virginia,2025,03,3.9
West Virginia,2025,04,3.9
West Virginia,2025,05,4.0
West Virginia,2025,06,4.0
West Virginia,2025,07,4.2
West Virginia,2025,08,4.3
West Virginia,2025,09,4.5
West Virginia,2025,10,-
West Virginia,2025,11,4.6
West Virginia,2025,12,4.6
Wisconsin,2016,01,4.2
Wisconsin,2016,02,4.1
Wisconsin,2016,03,4.1
Wisconsin,2016,04,4.0
Wisconsin,2016,05,4.0
Wisconsin,2016,06,3.9
Wisconsin,2016,07,3.9
Wisconsin,2016,08,3.9
Wisconsin,2016,09,3.8
Wisconsin,2016,10,3.8
Wisconsin,2016,11,3.8
Wisconsin,2016,12,3.7
Wisconsin,2017,01,3.6
Wisconsin,2017,02,3.5
Wisconsin,2017,03,3.4
Wisconsin,2017,04,3.3
Wisconsin,2017,05,3.3
Wisconsin,2017,06,3.2
Wisconsin,2017,07,3.3
Wisconsin,2017,08,3.3
Wisconsin,2017,09,3.2
Wisconsin,2017,10,3.2
Wisconsin,2017,11,3.1
Wisconsin,2017,12,3.0
Wisconsin,2018,01,3.0
Wisconsin,2018,02,3.0
Wisconsin,2018,03,3.0
Wisconsin,2018,04,3.0
Wisconsin,2018,05,3.0
Wisconsin,2018,06,3.0
Wisconsin,2018,07,3.0
Wisconsin,2018,08,3.0
Wisconsin,2018,09,3.0
Wisconsin,2018,10,3.0
Wisconsin,2018,11,3.0
Wisconsin,2018,12,3.0
Wisconsin,2019,01,3.1
Wisconsin,2019,02,3.1
Wisconsin,2019,03,3.1
Wisconsin,2019,04,3.2
Wisconsin,2019,05,3.2
Wisconsin,2019,06,3.2
Wisconsin,2019,07,3.3
Wisconsin,2019,08,3.3
Wisconsin,2019,09,3.3
Wisconsin,2019,10,3.3
Wisconsin,2019,11,3.2
Wisconsin,2019,12,3.2
Wisconsin,2020,01,3.1
Wisconsin,2020,02,3.1
Wisconsin,2020,03,3.0
Wisconsin,2020,04,14.1
Wisconsin,2020,05,10.5
Wisconsin,2020,06,8.7
Wisconsin,2020,07,7.6
Wisconsin,2020,08,6.3
Wisconsin,2020,09,5.8
Wisconsin,2020,10,5.2
Wisconsin,2020,11,5.0
Wisconsin,2020,12,4.8
Wisconsin,2021,01,4.6
Wisconsin,2021,02,4.5
Wisconsin,2021,03,4.3
Wisconsin,2021,04,4.2
Wisconsin,2021,05,4.1
Wisconsin,2021,06,4.0
Wisconsin,2021,07,3.8
Wisconsin,2021,08,3.6
Wisconsin,2021,09,3.4
Wisconsin,2021,10,3.2
Wisconsin,2021,11,3.1
Wisconsin,2021,12,3.0
Wisconsin,2022,01,2.9
Wisconsin,2022,02,2.9
Wisconsin,2022,03,2.9
Wisconsin,2022,04,2.9
Wisconsin,2022,05,2.8
Wisconsin,2022,06,2.8
Wisconsin,2022,07,2.8
Wisconsin,2022,08,2.8
Wisconsin,2022,09,2.8
Wisconsin,2022,10,2.8
Wisconsin,2022,11,2.7
Wisconsin,2022,12,2.7
Wisconsin,2023,01,2.6
Wisconsin,2023,02,2.6
Wisconsin,2023,03,2.6
Wisconsin,2023,04,2.7
Wisconsin,2023,05,2.7
Wisconsin,2023,06,2.8
Wisconsin,2023,07,2.9
Wisconsin,2023,08,3.0
Wisconsin,2023,09,3.0
Wisconsin,2023,10,3.0
Wisconsin,2023,11,2.9
Wisconsin,2023,12,2.9
Wisconsin,2024,01,2.9
Wisconsin,2024,02,2.9
Wisconsin,2024,03,2.9
Wisconsin,2024,04,3.0
Wisconsin,2024,05,3.0
Wisconsin,2024,06,3.0
Wisconsin,2024,07,3.0
Wisconsin,2024,08,3.0
Wisconsin,2024,09,3.0
Wisconsin,2024,10,3.1
Wisconsin,2024,11,3.1
Wisconsin,2024,12,3.2
Wisconsin,2025,01,3.3
Wisconsin,2025,02,3.3
Wisconsin,2025,03,3.2
Wisconsin,2025,04,3.2
Wisconsin,2025,05,3.1
Wisconsin,2025,06,3.1
Wisconsin,2025,07,3.0
Wisconsin,2025,08,3.1
Wisconsin,2025,09,3.1
Wisconsin,2025,10,-
Wisconsin,2025,11,3.2
Wisconsin,2025,12,3.2
Wyoming,2016,01,5.0
Wyoming,2016,02,5.2
Wyoming,2016,03,5.4
Wyoming,2016,04,5.5
Wyoming,2016,05,5.5
Wyoming,2016,06,5.5
Wyoming,2016,07,5.4
Wyoming,2016,08,5.3
Wyoming,2016,09,5.2
Wyoming,2016,10,5.2
Wyoming,2016,11,5.1
Wyoming,2016,12,5.0
Wyoming,2017,01,4.8
Wyoming,2017,02,4.7
Wyoming,2017,03,4.5
Wyoming,2017,04,4.3
Wyoming,2017,05,4.2
Wyoming,2017,06,4.2
Wyoming,2017,07,4.2
Wyoming,2017,08,4.2
Wyoming,2017,09,4.2
Wyoming,2017,10,4.3
Wyoming,2017,11,4.3
Wyoming,2017,12,4.2
Wyoming,2018,01,4.2
Wyoming,2018,02,4.2
Wyoming,2018,03,4.1
Wyoming,2018,04,4.1
Wyoming,2018,05,4.1
Wyoming,2018,06,4.1
Wyoming,2018,07,4.1
Wyoming,2018,08,4.0
Wyoming,2018,09,4.0
Wyoming,2018,10,4.0
Wyoming,2018,11,4.0
Wyoming,2018,12,3.9
Wyoming,2019,01,3.7
Wyoming,2019,02,3.6
Wyoming,2019,03,3.5
Wyoming,2019,04,3.5
Wyoming,2019,05,3.5
Wyoming,2019,06,3.6
Wyoming,2019,07,3.7
Wyoming,2019,08,3.8
Wyoming,2019,09,3.8
Wyoming,2019,10,3.9
Wyoming,2019,11,4.0
Wyoming,2019,12,4.2
Wyoming,2020,01,4.4
Wyoming,2020,02,4.6
Wyoming,2020,03,4.8
Wyoming,2020,04,5.1
Wyoming,2020,05,8.7
Wyoming,2020,06,7.3
Wyoming,2020,07,6.8
Wyoming,2020,08,6.2
Wyoming,2020,09,5.9
Wyoming,2020,10,5.6
Wyoming,2020,11,5.5
Wyoming,2020,12,5.4
Wyoming,2021,01,5.3
Wyoming,2021,02,5.3
Wyoming,2021,03,5.2
Wyoming,2021,04,5.1
Wyoming,2021,05,4.9
Wyoming,2021,06,4.7
Wyoming,2021,07,4.5
Wyoming,2021,08,4.3
Wyoming,2021,09,4.1
Wyoming,2021,10,3.9
Wyoming,2021,11,3.7
Wyoming,2021,12,3.6
Wyoming,2022,01,3.5
Wyoming,2022,02,3.4
Wyoming,2022,03,3.4
Wyoming,2022,04,3.4
Wyoming,2022,05,3.4
Wyoming,2022,06,3.4
Wyoming,2022,07,3.5
Wyoming,2022,08,3.5
Wyoming,2022,09,3.5
Wyoming,2022,10,3.5
Wyoming,2022,11,3.4
Wyoming,2022,12,3.4
Wyoming,2023,01,3.3
Wyoming,2023,02,3.1
Wyoming,2023,03,3.0
Wyoming,2023,04,2.9
Wyoming,2023,05,2.9
Wyoming,2023,06,2.8
Wyoming,2023,07,2.8
Wyoming,2023,08,2.8
Wyoming,2023,09,2.8
Wyoming,2023,10,2.8
Wyoming,2023,11,2.8
Wyoming,2023,12,2.8
Wyoming,2024,01,2.8
Wyoming,2024,02,2.9
Wyoming,2024,03,2.9
Wyoming,2024,04,3.0
Wyoming,2024,05,3.1
Wyoming,2024,06,3.1
Wyoming,2024,07,3.2
Wyoming,2024,08,3.2
Wyoming,2024,09,3.3
Wyoming,2024,10,3.3
Wyoming,2024,11,3.3
Wyoming,2024,12,3.3
Wyoming,2025,01,3.2
Wyoming,2025,02,3.2
Wyoming,2025,03,3.2
Wyoming,2025,04,3.2
Wyoming,2025,05,3.2
Wyoming,2025,06,3.2
Wyoming,2025,07,3.3
Wyoming,2025,08,3.3
Wyoming,2025,09,3.4
Wyoming,2025,10,-
Wyoming,2025,11,3.5
Wyoming,2025,12,3.5
